,id,normalized_name,region,investment_rounds,invested_companies,milestones,relationships
5834,f:3030,technology investment company,unknown,1,1,0,1
5835,f:3031,multiple,Montreal,1,1,0,1
5836,f:3033,gtdholdings,Houston,1,1,0,0
5837,f:3034,daiwa securities smbc principal investments,Tokyo,2,2,0,0
5838,f:3035,daiwa securities group,Tokyo,1,1,0,3
5839,f:3036,softbank investment,Tokyo,2,2,0,1
5840,f:3037,ridgewaypartners,Tokyo,1,1,0,1
5841,f:3038,sbicap securities,Mumbai,1,1,0,0
5842,f:3039,funk ventures,Los Angeles,3,2,0,1
5843,f:3040,reservoirgroup,New York,2,1,0,2
5844,f:3041,frog peach investments,SF Bay,1,1,0,0
5845,f:3042,astrolabe ventures,SF Bay,3,2,0,0
5846,f:3043,micron ventures,Boise,2,2,0,1
5847,f:3044,pyj dynasty venture,unknown,2,1,0,0
5848,f:3047,vnt management,Vaasa,4,4,0,3
5849,f:3048,kolohala ventures,Honolulu,3,3,0,3
5850,f:305,mitsubishi ufj,Tokyo,18,17,0,13
5851,f:3050,industrial technology ventures,Atlanta,2,2,0,0
5852,f:3051,eere,Washington DC,0,0,0,0
5853,f:3052,china israel value,Shenzhen,3,3,0,0
5854,f:3053,the barfield group,Dallas,0,0,0,1
5855,f:3055,rnk,unknown,1,1,0,0
5856,f:3056,lyrical,New York,1,1,0,0
5857,f:3057,environmental technologies,London,3,3,1,0
5858,f:3059,malaysian life sciencesfund,Kuala Lumpur,11,9,2,7
5859,f:306,nomura securities,New York,8,8,0,1
5860,f:3060,makower family trust,unknown,1,1,0,0
5861,f:3061,blackmont,Ontario,1,1,0,1
5862,f:3062,d f mackie,unknown,1,1,0,0
5863,f:3063,investeco,Canada - Other,2,2,0,0
5864,f:3064,synergyinternational,SF Bay,1,1,0,3
5865,f:3065,life science angels,SF Bay,15,13,0,9
5866,f:3066,gf private equity,Durango,13,9,0,6
5867,f:3067,renewable energy,Sandvika,1,1,0,0
5868,f:3068,jerusalem global ventures,Jerusalem,4,4,0,2
5869,f:3069,audacia,Paris,1,1,0,0
5870,f:307,sterling stamosmgmt,SF Bay,3,2,0,0
5871,f:3071,bnp paribas,Paris,18,15,0,41
5872,f:3072,tmt ventures,Karachi,3,3,0,1
5873,f:3073,olympusholdings asia,New York,3,2,0,0
5874,f:3074,hudsonmanagement,New York,5,5,0,1
5875,f:3075,greatpoint ventures,Boston,7,3,1,4
5876,f:3077,salem halifax partner,Winston Salem,1,1,0,3
5877,f:3078,access national bank,Washington DC,1,1,0,0
5878,f:3079,wallonia regional government,unknown,1,1,0,0
5879,f:308,pivotal private equity,Phoenix,1,1,0,0
5880,f:3082,angels with attitude,Seattle,1,1,0,0
5881,f:3083,spring ventures,SF Bay,8,6,1,3
5882,f:3085,leonardo venture,Mannheim,5,4,0,0
5883,f:3086,government of the sultanate of oman,unknown,1,1,0,0
5884,f:3087,shackleton ventures,Hampshire,1,1,0,1
5885,f:3088,mvc,unknown,6,5,0,1
5886,f:309,corepartners,Washington DC,41,28,2,13
5887,f:3091,sofimac,CLERMONT-FERRAND,8,8,0,0
5888,f:3093,alto invest,Paris,13,13,0,17
5889,f:3094,dublin business innovation centre,Dublin,9,8,0,0
5890,f:3096,crã©dit mutuel arkea,unknown,1,1,0,0
5891,f:3097,bm t,Erfurt,4,4,0,0
5892,f:3098,sparkasse jena,Jena,1,1,0,0
5893,f:3099,andromeda,London,3,3,0,0
5894,f:31,oreilly alphatech ventures,SF Bay,52,34,0,3
5895,f:310,impact venture,New York,3,2,0,0
5896,f:3100,vauban partenaires,Paris,1,1,0,0
5897,f:3101,comtex,unknown,1,1,0,0
5898,f:3102,loudwater investment,Columbus,4,4,0,1
5899,f:3103,green spark ventures,Denver,2,1,0,0
5900,f:3104,gvc venture,Tokyo,2,2,0,0
5901,f:3105,aloe private equity,Paris,2,2,0,3
5902,f:3106,asia west,Oyster Bay,1,1,0,1
5903,f:3107,aurora russia,Moscow,2,1,0,0
5904,f:3108,idf,Paris,13,13,0,6
5905,f:3109,access2net,Paris,1,1,0,1
5906,f:311,comdisco ventures,Chicago,4,4,0,8
5907,f:3110,bridgepoint investment,unknown,2,2,0,3
5908,f:3111,naxicap,France - Other,14,11,0,4
5909,f:3112,ivac,unknown,1,1,0,0
5910,f:3113,sigma gestion,Paris,6,5,0,0
5911,f:3116,teknoseed,Lund,5,5,0,0
5912,f:3117,archangel informal investments,Edinburgh,12,10,0,10
5913,f:3118,rutberg company,SF Bay,0,0,0,2
5914,f:3119,banc of america securities,New York,1,1,0,28
5915,f:312,upstart,TBD,3,2,0,0
5916,f:3120,cibc world markets,New York,10,10,0,30
5917,f:3121,oppenheimerinc,New York,1,1,0,7
5918,f:3123,inventure oy,Helsinki,13,11,3,5
5919,f:3127,andreessen horowitz,SF Bay,245,183,3,39
5920,f:3128,labotec,Miami,0,0,2,3
5921,f:3129,rbcmarkets,Albany,8,8,2,16
5922,f:313,pilot group,New York,17,17,0,5
5923,f:3130,abspartners,Baltimore,24,22,1,35
5924,f:3131,ivy,Shanghai,3,3,0,0
5925,f:3132,capzanine,Paris,1,1,0,0
5926,f:3133,consensus business group,London,2,2,0,0
5927,f:3134,protostar,New York,1,1,0,0
5928,f:3135,arbitron investment arm,unknown,2,1,0,0
5929,f:3136,french strategic investment funds,unknown,2,2,0,0
5930,f:3137,naiot venture accelerator,Yokneam,1,1,3,1
5931,f:3138,netz,Mumbai,1,1,0,0
5932,f:3139,ibis,London,3,3,0,0
5933,f:314,summerhill venture,Toronto,27,17,0,9
5934,f:3140,ibis media vct 1,London,2,2,0,0
5935,f:3141,tristone,unknown,0,0,0,0
5936,f:3142,corporacciã³ncan grupo corporativo empresarial caja navara,Pamplona,4,4,0,0
5937,f:3143,westwind,unknown,1,1,0,0
5938,f:3144,atlas accelerator,Seattle,2,2,0,2
5939,f:3145,fondaction,Montreal,7,7,0,0
5940,f:3146,targetech,Netanya,3,3,0,0
5941,f:3147,lund university bioscience,Sweden - Other,2,2,0,0
5942,f:3148,life sciencesamsterdam,Amsterdam,3,3,0,0
5943,f:3149,mig ag,Munich,12,7,0,10
5944,f:315,hrj,SF Bay,1,1,0,5
5945,f:3150,alfred wieder ag,unknown,2,1,0,0
5946,f:3151,varuma ag,Basel,1,1,0,0
5947,f:3152,pictet private equity investors,Geneva,3,2,0,0
5948,f:3153,ingro finanz ag,unknown,1,1,0,0
5949,f:3154,palo alto venture,SF Bay,5,5,0,6
5950,f:3155,spring mill venture,Indianapolis,6,4,0,0
5951,f:3156,the march group,Fort Lauderdale,0,0,0,0
5952,f:3158,venturelink,Toronto,13,8,0,3
5953,f:3159,neveq,Sofia,4,2,1,4
5954,f:316,new enterprise associates,SF Bay,514,321,0,99
5955,f:3160,q a t investments,Brussel,2,2,0,0
5956,f:3161,university of utah endowment,unknown,3,3,0,0
5957,f:3162,ouest ventures,Rennes,7,5,0,0
5958,f:3163,synergie finance,London,2,2,0,0
5959,f:3164,state street global investments,Boston,2,2,0,5
5960,f:3165,october,Kansas City,1,1,0,0
5961,f:3166,bru venture,Reykjavik,1,1,0,0
5962,f:3167,viking venture management,Trondheim,10,8,0,5
5963,f:3168,sinvent as,Trondheim,1,1,0,1
5964,f:3169,crescent,Belfast,3,3,0,0
5965,f:317,kodiak venture,Boston,54,35,0,9
5966,f:3170,siemens technology accelerator,Germany - Other,3,2,0,2
5967,f:3171,clarendonmanagers,Belfast,6,5,0,0
5968,f:3172,canopee finance,Paris,1,1,0,0
5969,f:3173,finance wales,United Kingdom - Other,34,26,2,43
5970,f:3174,hm,Dallas,1,1,2,1
5971,f:3175,lundxy,unknown,0,0,0,1
5972,f:3176,arc financial,Alberta,2,2,0,0
5973,f:3177,freidenrich family trust,unknown,1,1,0,0
5974,f:3178,miller gold,SF Bay,0,0,0,5
5975,f:318,advanced technology ventures,SF Bay,95,52,0,30
5976,f:3180,dibernardo associates,unknown,0,0,0,2
5977,f:3181,sv angel,SF Bay,483,441,3,14
5978,f:3182,start invest,GÃÂ¶teborg,5,4,0,0
5979,f:3183,innovationsbron vã¤st startup ab,unknown,4,4,0,0
5980,f:3185,förvaltnings ab brunnen,unknown,1,1,0,0
5981,f:3186,london business angels,London,29,25,0,5
5982,f:3188,seedcapital dortmund,Dortmund,4,2,0,0
5983,f:3189,nci gestion,France - Other,4,4,0,0
5984,f:319,european founders,Germany - Other,25,22,0,4
5985,f:3190,ahmsa steel israel,Israel - Other,1,1,0,0
5986,f:3194,itx international holdings,SF Bay,3,3,0,1
5987,f:3195,veron international,unknown,1,1,0,0
5988,f:3196,incept,Detroit,1,1,0,2
5989,f:3197,northwest technology ventures,Portland,3,2,0,1
5990,f:3199,radcliff group,Charlotte,2,2,0,0
5991,f:32,atomico,London,59,39,0,19
5992,f:320,slater technology,Providence,28,21,0,3
5993,f:3200,awt private investments,Basking Ridge,1,1,0,0
5994,f:3201,precede technologies,Israel - Other,1,1,0,2
5995,f:3202,rosenram development,Israel - Other,1,1,0,0
5996,f:3203,alpine venture,New York,1,1,0,0
5997,f:3204,j j development,San Antonio,0,0,0,0
5998,f:3205,kensel,Los Angeles,0,0,0,4
5999,f:3206,one earth,SF Bay,2,2,0,2
6000,f:3207,biolucent,Boston,1,1,0,6
6001,f:3208,fog city,SF Bay,1,1,0,1
6002,f:3209,windamere venture,San Diego,1,1,0,2
6003,f:321,sloane robinson,London,2,2,0,5
6004,f:3210,arnerich massena associates,Portland,5,3,0,0
6005,f:3211,rivervest,Saint Louis,17,12,0,11
6006,f:3216,rockley ventures,London,1,1,3,0
6007,f:3217,viterbi group,unknown,5,3,0,0
6008,f:322,rembrandt venture,SF Bay,61,35,0,12
6009,f:3220,lloyds tsb group,London,0,0,0,1
6010,f:3221,prudential,unknown,0,0,0,12
6011,f:3222,advent morro equity,San Juan,2,2,0,1
6012,f:3224,iowamanagement,Fairfield,1,1,0,0
6013,f:3225,ames seed,Des Moines,1,1,0,0
6014,f:3226,chicagoland investors,unknown,1,1,0,0
6015,f:3227,midwest oilseeds,Ames,1,1,0,0
6016,f:3228,nlg advisors,unknown,1,1,0,0
6017,f:3229,brain trust accelerator,SF Bay,1,1,0,0
6018,f:323,comventures,TBD,24,18,0,6
6019,f:3230,mercato,Salt Lake City,7,7,0,6
6020,f:3231,new river management,Radford,3,2,0,1
6021,f:3232,arula,Fiji - Other,0,0,0,1
6022,f:3233,ilogistix,SF Bay,0,0,0,1
6023,f:3234,uti ventures,Bangalore,1,1,0,0
6024,f:3236,nomura phase4 ventures,London,5,4,0,0
6025,f:324,jla ventures,Toronto,10,8,0,0
6026,f:3240,tessart,unknown,0,0,0,1
6027,f:3241,miratech,Kyiv,0,0,0,3
6028,f:3242,intermicro delta,unknown,0,0,0,1
6029,f:3243,north bay angels,Healdsburg,5,5,0,0
6030,f:3244,keytone ventures,unknown,5,5,3,3
6031,f:3245,berkeley ventures,SF Bay,2,2,0,6
6032,f:3246,atp,Singapore,2,1,0,0
6033,f:3248,sustainable development technology,Ottawa,3,3,2,4
6034,f:325,desjardins venture,Lévis,22,18,0,2
6035,f:3250,tiandi growth,Shanghai,1,1,0,0
6036,f:3251,innomed ventures,unknown,1,1,0,0
6037,f:3252,dumont venture,Cologne,8,5,0,0
6038,f:3254,charter life sciences,SF Bay,12,9,0,7
6039,f:3255,great point,New York,9,8,0,2
6040,f:3256,rockbridgepartners,Columbus,2,2,0,2
6041,f:3258,gsr ventures management,Beijing,21,13,0,16
6042,f:3259,gilde healthcare,Utrecht,18,13,0,23
6043,f:326,john fairfax holdings,Pyrmont,0,0,0,3
6044,f:3260,hambrecht quistmanagement,Boston,5,5,0,15
6045,f:3261,rockport venture,Spring Lake,3,3,0,0
6046,f:3262,barclays ventures,London,3,3,2,3
6047,f:3263,core,Zurich,4,4,0,0
6048,f:3264,convergent,Minneapolis,5,4,0,1
6049,f:3265,arohi asset management,Singapore - Other,1,1,0,0
6050,f:3266,crosstechnology venture,Tokyo,2,2,0,2
6051,f:3267,shenzhengroup,Shenzhen,6,6,0,0
6052,f:3269,kenda,Rijswijk,1,1,0,0
6053,f:327,in q tel,Washington DC,62,42,0,13
6054,f:3270,cpmg,unknown,4,2,0,0
6055,f:3271,windcrest,New York,15,8,2,6
6056,f:3272,european equity,London,1,1,0,0
6057,f:3274,new energy solutions,DNK,1,1,0,1
6058,f:3275,cambridgegroup,London,13,9,0,0
6059,f:3276,swisscom ventures,Bern,18,15,2,20
6060,f:3278,investment arm,Lagos,18,18,0,10
6061,f:3279,van leer ventures jerusalem,Jerusalem,3,3,0,2
6062,f:328,chart venture,New York,10,9,0,6
6063,f:3280,platonix joint ventures,Kfar Saba,0,0,0,2
6064,f:3281,leasing technologies international,Wilton,1,1,0,3
6065,f:3282,mri ventures,Kansas City,1,1,0,0
6066,f:3283,ithmaar bank,Bahrain - Other,2,1,0,0
6067,f:3285,unitus equity,Seattle,0,0,0,0
6068,f:3286,elevar equity,Seattle,2,2,0,0
6069,f:3287,danube equity invest management,Linz,2,2,0,0
6070,f:3288,fiduraconsult,Munich,2,2,0,0
6071,f:329,new markets venture,Washington DC,9,9,3,17
6072,f:3290,gemma frisius fonds,unknown,5,5,0,0
6073,f:3291,baekeland funds,unknown,10,9,0,6
6074,f:3292,kbc,Brussels,10,6,0,2
6075,f:3294,gti,Quebec,2,2,0,0
6076,f:3295,hanmi venture,Seoul,1,1,0,0
6077,f:3296,tong yang venture,Seoul,2,2,0,0
6078,f:3297,eurovestech,London,4,3,0,0
6079,f:3298,vesalius biocapital,Strassen,11,7,0,12
6080,f:3299,e,Washington DC,17,10,0,6
6081,f:330,walker ventures,Washington DC,7,3,0,7
6082,f:3300,lothian,unknown,6,5,0,0
6083,f:3301,palisademanagement,New York,5,5,0,0
6084,f:3302,nrw bank,Duesseldorf,13,10,4,4
6085,f:3303,peppermint financial,Berlin,3,2,0,0
6086,f:3304,s venturedortmund,Germany - Other,7,3,0,0
6087,f:3305,brustart,Brussel,1,1,0,0
6088,f:3307,oceanshore ventures,SF Bay,4,2,0,2
6089,f:3308,pyrford enterprises,unknown,1,1,0,0
6090,f:3309,bmuse,unknown,0,0,3,4
6091,f:331,mmv financial,Toronto,25,25,0,15
6092,f:3310,scp,Philadelphia,9,6,0,3
6093,f:3311,voltage,SF Bay,0,0,0,0
6094,f:3312,wasserstein,New York,2,2,3,0
6095,f:3313,newlight management,New York,3,3,0,0
6096,f:3314,azinipartners,London,3,3,0,1
6097,f:3315,firstventures,London,1,1,0,0
6098,f:3316,nordic growth,DNK,1,1,0,0
6099,f:3317,serena,Paris,7,6,0,6
6100,f:3318,lms,London,1,1,0,1
6101,f:3319,mr joynul miah,unknown,1,1,0,0
6102,f:332,tugboat ventures,SF Bay,24,17,0,3
6103,f:3320,stanford financial group,unknown,3,3,0,0
6104,f:3321,atlanticgroup,Baltimore,2,2,0,0
6105,f:3322,j c m b beteiligungs,Hamburg,3,2,0,1
6106,f:3323,scopeadvisory,Stockholm,3,2,0,0
6107,f:3324,groupe siparex,Paris,20,15,0,6
6108,f:3325,franche comtã© pme gestion,unknown,4,3,0,0
6109,f:3326,no 8 ventures,New Zealand - Other,4,2,0,0
6110,f:3327,gaas labs,unknown,1,1,0,1
6111,f:3328,exigen,SF Bay,1,1,0,3
6112,f:3329,entrada associates,Sanat Monica,0,0,0,4
6113,f:333,ata ventures,SF Bay,72,38,0,11
6114,f:3330,cloquetpartners,New York,2,1,2,0
6115,f:3331,susquehanna growth equity,Bala Cynwyd,10,10,2,10
6116,f:3332,caspian advisors,Hyderabad,1,1,0,0
6117,f:3333,legatum ventures,Dubai,1,1,0,0
6118,f:3334,ace management,Vancouver,18,10,0,0
6119,f:3335,nextstage,Paris,2,2,0,5
6120,f:3336,zvest,unknown,1,1,0,0
6121,f:3337,vinci,Lausanne,10,8,0,10
6122,f:3338,technology associates management,Dallas,4,3,0,0
6123,f:334,innovacom,Paris,59,42,4,19
6124,f:3340,falcon,London,3,2,0,0
6125,f:3341,edc equity,Ottawa,16,14,0,3
6126,f:3342,script,Paris,1,1,0,1
6127,f:3343,naef gestion internationale,Geneva,1,1,0,0
6128,f:3344,talde venture,Bilbao,3,3,0,0
6129,f:3345,turenne investissement,Paris,1,1,0,0
6130,f:3346,turennepartenaires,Paris,7,6,0,0
6131,f:3347,eontech ventures,Luxembourg,1,1,0,0
6132,f:3348,trust ventures,Washington DC,2,2,0,0
6133,f:3349,the new markets growth,unknown,5,5,0,0
6134,f:335,nextstage,Philadelphia,12,9,0,3
6135,f:3350,pacificap,Portland,2,2,0,0
6136,f:3351,kardan,Amsterdam,1,1,0,2
6137,f:3354,nexus medical,Boston,6,6,0,3
6138,f:3356,acorn campus ventures,SF Bay,3,2,0,1
6139,f:3358,broadsword,New York,1,1,0,0
6140,f:3359,brooklyn ny holdings,New York,1,1,0,0
6141,f:336,new york angels,New York,38,28,0,54
6142,f:3360,irpac,Paris,1,1,0,0
6143,f:3361,participation company east netherlands,unknown,1,1,0,0
6144,f:3362,ambienta,Milano,2,2,0,0
6145,f:3363,och ziffmanagement,New York,2,2,0,4
6146,f:3366,alf yad,Dubai,1,1,1,0
6147,f:3367,new energy,New York,1,1,0,0
6148,f:3368,synergo,Milan,1,1,0,4
6149,f:3369,zukunftsfonds heilbronn,Germany - Other,3,3,0,2
6150,f:3370,platina,London,2,2,0,2
6151,f:3371,bronfman fisher international,unknown,1,1,0,0
6152,f:3372,granite hacarmel,Netanya,1,1,0,1
6153,f:3373,ronin investment management,Tel Aviv,1,1,0,2
6154,f:3374,shanghai alliance,unknown,2,2,0,0
6155,f:3375,mekong,Ho Chi Minh City,1,1,0,0
6156,f:3376,cedar grove investments,Seattle,2,2,0,0
6157,f:3377,robert bosch venture,Germany - Other,15,12,0,22
6158,f:3378,genesys,Toronto,9,7,0,1
6159,f:3379,kotak investment advisors,Mumbai,1,1,0,2
6160,f:338,artiman ventures,SF Bay,34,21,0,17
6161,f:3380,newmargin ventures,Shanghai,1,1,0,0
6162,f:3381,development principles,Hong Kong,1,1,0,2
6163,f:3382,l ferrari overseas investments,unknown,1,1,0,0
6164,f:3383,tsing,Beijing,3,3,3,2
6165,f:3384,grand sud ouest,Bordeaux,2,2,0,0
6166,f:3386,ritchie,Chicago,7,5,0,0
6167,f:3387,hsbc principal investments,unknown,2,2,0,0
6168,f:3388,hsbc private equity asia,Hong Kong - Other,5,5,0,3
6169,f:3389,ge energy financial services,New York,16,10,0,6
6170,f:339,providence equity,Providence,7,5,0,19
6171,f:3390,national angelorganization,Toronto,0,0,0,2
6172,f:3391,ben franklin technologyof southeastern pennsylvania,Philadelphia,28,28,0,58
6173,f:3392,clave mayor,Pamplona,12,11,0,11
6174,f:3394,foresight group,United Kingdom - Other,14,12,5,58
6175,f:3395,entropy ventures,Hong Kong,2,2,0,0
6176,f:3396,new energies invest,Switzerland - Other,1,1,0,0
6177,f:3397,media deals,Berlin,0,0,0,2
6178,f:3398,perseus,Washington DC,11,10,0,13
6179,f:3399,opg ventures,Toronto,3,2,0,1
6180,f:34,spark,Boston,127,81,0,16
6181,f:340,benhamou global ventures,SF Bay,10,10,0,2
6182,f:3400,thames valley investment network,London,2,2,0,0
6183,f:3401,westbridgepartners,unknown,4,4,0,0
6184,f:3402,thunder road,Toronto,3,2,1,0
6185,f:3403,hudson square research,New York,0,0,1,10
6186,f:3405,maryland technology development,Washington DC,8,7,0,1
6187,f:3406,genycapital,Chicago,1,1,0,1
6188,f:3407,yozma venture,Tel Aviv,4,3,0,3
6189,f:3408,hillside,unknown,1,1,0,0
6190,f:3409,trailblazer,Dallas,7,5,0,4
6191,f:3410,pks,New York,7,5,0,0
6192,f:3411,golden gate,SF Bay,3,3,3,4
6193,f:3412,lagovent ventures group,Los Angeles,1,1,0,2
6194,f:3413,denham,Boston,4,4,0,3
6195,f:3414,ntu ventures,Singapore,1,1,0,1
6196,f:3415,magnum,Madrid,0,0,4,4
6197,f:3416,creeris ventures,Houston,1,1,0,2
6198,f:3417,innosight ventures,Singapore,3,3,0,12
6199,f:3418,zernike meta ventures,unknown,11,9,0,0
6200,f:3419,maayan ventures,Israel - Other,7,7,3,1
6201,f:342,finam global,Moscow,19,18,0,13
6202,f:3420,sushi venture,London,0,0,0,5
6203,f:3421,prospector equity,Salt Lake City,3,3,0,5
6204,f:3422,intermedia,New York,1,1,0,1
6205,f:3423,cokerpartners,unknown,0,0,0,1
6206,f:3424,blue olive,unknown,1,1,0,4
6207,f:3425,mpi,unknown,0,0,0,1
6208,f:3426,dwgmbh,unknown,0,0,0,1
6209,f:3427,ironfire,Naples,1,1,0,3
6210,f:3428,altium,Frankfurt,1,1,0,2
6211,f:3429,transmedia,SF Bay,27,25,0,6
6212,f:343,sbi ventures group,Tokyo,3,3,0,5
6213,f:3430,ventures,Boston,5,4,0,5
6214,f:3431,sapientpartners,Toronto,2,2,0,0
6215,f:3433,spire,New York,1,1,3,2
6216,f:3436,agman,Chicago,1,1,0,0
6217,f:3437,america funding lending,Chicago,0,0,0,0
6218,f:3438,parta group,Moscow,3,2,2,4
6219,f:3439,qed investors,unknown,43,30,2,3
6220,f:3440,silicon valley bank,SF Bay,107,102,1,59
6221,f:3443,alex brown sons,Baltimore,0,0,0,38
6222,f:3444,robertson stephens company,New York,0,0,0,30
6223,f:3445,michigan economic development,Lansing,0,0,0,1
6224,f:3446,qci of florida,unknown,1,1,0,0
6225,f:3447,starshowz,Detroit,0,0,0,0
6226,f:3448,equity 11,Detroit,0,0,0,2
6227,f:3449,avansis ventures,Washington DC,3,2,0,3
6228,f:3450,patagonia ventures,Buenos Aires,2,2,0,2
6229,f:3451,tamares,Gibraltar - Other,1,1,0,0
6230,f:3452,investmichigan credit suisse,unknown,2,1,0,0
6231,f:3453,vimac milestone medical,unknown,2,2,0,0
6232,f:3454,cathaya,Shanghai,2,2,0,0
6233,f:3455,pagesjaunes groupe,SÃ¨vres,0,0,0,4
6234,f:3458,vodafone ventures,SF Bay,19,14,4,15
6235,f:346,advent venture,London,45,29,0,27
6236,f:3461,global private equity group,Salt Lake City,0,0,0,0
6237,f:3462,dsm venturing,unknown,9,9,0,6
6238,f:3463,first avenue,London,2,2,0,0
6239,f:3464,tregaron,SF Bay,0,0,0,0
6240,f:3465,enterprise equity limited,Dundalk,13,11,0,6
6241,f:3466,riverwood,SF Bay,13,11,0,24
6242,f:3467,architect partners,SF Bay,0,0,0,3
6243,f:3468,bp alternative energy,unknown,6,6,0,3
6244,f:3469,c a bancorp,Toronto,1,1,0,0
6245,f:347,sand hill,SF Bay,9,6,0,4
6246,f:3470,finnfund,Finland - Other,1,1,2,0
6247,f:3471,interdigital,Philadelphia,0,0,1,3
6248,f:3472,gestiã³n deriesgo del paã­s vasco,Bilbao,8,7,0,0
6249,f:3475,ciie,Ahmedabad,1,1,0,0
6250,f:3476,kemba financial credit union,Columbus,0,0,0,0
6251,f:3477,commonwealth bank of australia,Sydney,0,0,0,0
6252,f:3478,westpac banking,Sydney,0,0,0,7
6253,f:3479,kasikornbank,Bangkok,0,0,0,0
6254,f:3481,capitalsouth,Charlotte,2,2,0,0
6255,f:3482,tel venture,SF Bay,5,4,0,0
6256,f:3483,rathbone greenbank,Bristol,1,1,0,0
6257,f:3484,thule investments,Iceland - Other,2,2,0,5
6258,f:3486,evysem entrepreneurs et,Paris,1,1,0,0
6259,f:3487,rowan dartington,Bristol,1,1,0,0
6260,f:3488,londoninvestment,London,1,1,0,0
6261,f:3489,futura invest,AVEZZANO,1,1,0,0
6262,f:3490,id techventures,Shanghai,5,5,0,2
6263,f:3491,point one innovation,Eindhoven,2,1,0,1
6264,f:3493,limousin participations,unknown,4,4,0,0
6265,f:3494,upstate carolina angel network,Greenville,4,4,0,1
6266,f:3495,case asset management,Stockholm,1,1,0,0
6267,f:3496,ogden,Atlanta,2,2,0,0
6268,f:3497,primus,Budapest,9,8,1,11
6269,f:3498,östersjöstiftelsen,Huddinge,2,2,0,0
6270,f:3499,id ventures america,SF Bay,10,8,0,1
6271,f:35,the tornante company,TBD,4,3,0,2
6272,f:3500,merseyside special investment,Liverpool,19,17,0,11
6273,f:3501,mg equity,London,1,1,0,0
6274,f:3502,best funds,Toronto,11,10,0,0
6275,f:3503,labone innovations,Tel Aviv,1,1,0,0
6276,f:3505,bic lazio,Roma,1,1,0,0
6277,f:3506,innogest,Turin,14,10,1,9
6278,f:3507,richmond view ventures,Berlin,0,0,0,1
6279,f:3508,ip venture,unknown,4,4,0,1
6280,f:3509,fortissimo,Rosh Haayin,1,1,0,0
6281,f:351,humana,Louisville,1,1,0,6
6282,f:3510,florida silicon,unknown,1,1,0,0
6283,f:3511,tierra del oro,Naples,1,1,0,0
6284,f:3512,wharton ventures,Salt Lake City,2,2,0,0
6285,f:3513,votorantim novos negocios,Brazil - Other,1,1,0,0
6286,f:3514,goal holdings,Vancouver,1,1,0,0
6287,f:3515,robin hood ventures,Philadelphia,15,11,0,28
6288,f:3519,rising stars growth,Preston,2,2,0,0
6289,f:3520,porton group,unknown,7,5,0,0
6290,f:3521,via venture,Hellerup,8,8,0,1
6291,f:3522,carbon trust,London,16,12,2,27
6292,f:3523,accera venture,Mannheim,1,1,0,0
6293,f:3524,direct energie,Paris,1,1,0,0
6294,f:3525,aquagro,Tel Aviv,1,1,0,0
6295,f:3526,peepulllc,Port Louis,3,3,0,4
6296,f:3527,delaware crossing investor group,Philadelphia,5,4,0,0
6297,f:3528,lore associates,unknown,2,2,0,0
6298,f:3529,rain source,Minneapolis,1,1,0,0
6299,f:3530,truffle,France - Other,12,10,1,25
6300,f:3531,lacuna gap,Denver,1,1,0,1
6301,f:3532,clydesdale ventures,SF Bay,2,2,0,1
