,funding_round_id,funded_object_id,investor_object_id
48725,24625,5974,7407
48726,24627,14848,7099
48727,24627,14848,5073
48728,24628,5975,6717
48729,24630,5976,9910
48730,24631,5977,2660
48731,24631,5977,2951
48732,24632,5978,5031
48733,24632,5978,8443
48734,24633,4686,3210
48735,24645,5990,3232
48736,24646,4569,5927
48737,24646,4569,8940
48738,24646,4569,2953
48739,24648,5948,9150
48740,24649,5991,3507
48741,24649,5991,8956
48742,24650,18401,10133
48743,24650,18401,9906
48744,24650,18401,6389
48745,24650,18401,8163
48746,24650,18401,9867
48747,24651,4833,8650
48748,24652,15618,5544
48749,24652,15618,9039
48750,24652,15618,4933
48751,24652,15618,3588
48752,24652,15618,5438
48753,24654,19690,3309
48754,24655,5997,10248
48755,24656,5879,2954
48756,24658,6002,8163
48757,24659,1273,3768
48758,24660,6003,2957
48759,24661,16509,8855
48760,24661,16509,5631
48761,24661,16509,10005
48762,24661,16509,3309
48763,24661,16509,6155
48764,24662,9741,9583
48765,24662,9741,7941
48766,24662,9741,8855
48767,24663,14119,10248
48768,24663,14119,2633
48769,24664,14119,10248
48770,24664,14119,2633
48771,24673,21306,4578
48772,24674,21306,2958
48773,24674,21306,9906
48774,24674,21306,4578
48775,24675,18876,6303
48776,24676,18876,5530
48777,24676,18876,6303
48778,24677,6008,4752
48779,24677,6008,10223
48780,24677,6008,6772
48781,24677,6008,9692
48782,24678,6007,5869
48783,24679,17894,9682
48784,24680,5981,2652
48785,24681,6009,5763
48786,24682,6013,2959
48787,24682,6013,9696
48788,24682,6013,2960
48789,24683,2238,5907
48790,24683,2238,4677
48791,24683,2238,8485
48792,24684,5949,10058
48793,24686,19676,9055
48794,24686,19676,4811
48795,24687,3641,4752
48796,24687,3641,7197
48797,24687,3641,5927
48798,24688,8263,2961
48799,24690,4599,9499
48800,24691,4599,2962
48801,24692,892,10248
48802,24692,892,5171
48803,24692,892,9957
48804,24692,892,9956
48805,24693,6017,2963
48806,24693,6017,2964
48807,24693,6017,8641
48808,24694,5883,6717
48809,24694,5883,5666
48810,24694,5883,10025
48811,24695,2119,4611
48812,24695,2119,9681
48813,24695,2119,9242
48814,24696,19141,5931
48815,24697,3006,9624
48816,24697,3006,8381
48817,24698,1203,4567
48818,24698,1203,9979
48819,24699,19714,5027
48820,24700,6019,2965
48821,24701,14008,9411
48822,24702,998,8163
48823,24702,998,2966
48824,24702,998,2969
48825,24703,4322,9795
48826,24703,4322,7158
48827,24704,4914,8739
48828,24704,4914,8635
48829,24705,7400,6612
48830,24706,16547,2968
48831,24707,6020,9190
48832,24708,4183,9056
48833,24709,6028,10005
48834,24710,5003,6327
48835,24710,5003,6504
48836,24710,5003,5095
48837,24711,21210,4843
48838,24711,21210,10005
48839,24711,21210,5717
48840,24711,21210,8241
48841,24712,17979,9460
48842,24712,17979,5875
48843,24712,17979,6717
48844,24712,17979,6504
48845,24713,9319,2721
48846,24713,9319,7839
48847,24713,9319,9013
48848,24714,6025,8855
48849,24714,6025,9336
48850,24714,6025,3232
48851,24714,6025,9979
48852,24715,6029,2970
48853,24716,6030,7099
48854,24716,6030,8528
48855,24716,6030,4887
48856,24716,6030,5926
48857,24716,6030,10052
48858,24718,18097,9051
48859,24718,18097,5392
48860,24721,6033,2971
48861,24722,6032,3474
48862,24722,6032,5359
48863,24724,4673,9912
48864,24725,6036,5674
48865,24725,6036,9408
48866,24725,6036,3092
48867,24726,6037,6751
48868,24727,6038,3588
48869,24727,6038,5021
48870,24728,13774,5907
48871,24728,13774,5148
48872,24729,14068,5359
48873,24729,14068,6792
48874,24729,14068,4570
48875,24729,14068,3474
48876,24729,14068,8544
48877,24732,6042,2770
48878,24733,19862,6333
48879,24734,5689,6333
48880,24734,5689,6390
48881,24735,9420,9154
48882,24736,19983,5242
48883,24736,19983,7447
48884,24739,3358,8163
48885,24739,3358,2973
48886,24739,3358,4963
48887,24739,3358,9200
48888,24740,16712,5009
48889,24740,16712,6544
48890,24741,2827,8920
48891,24741,2827,4675
48892,24741,2827,6645
48893,24742,1096,5907
48894,24742,1096,4509
48895,24742,1096,6772
48896,24742,1096,7197
48897,24743,16818,5729
48898,24743,16818,7973
48899,24744,2475,9239
48900,24744,2475,3935
48901,24745,17092,3309
48902,24745,17092,8961
48903,24746,20529,9866
48904,24746,20529,9336
48905,24747,1737,5213
48906,24747,1737,5283
48907,24747,1737,4933
48908,24747,1737,10262
48909,24748,2657,6915
48910,24748,2657,5907
48911,24749,15987,5197
48912,24750,9489,6410
48913,24750,9489,5508
48914,24751,20252,2790
48915,24752,17564,6947
48916,24752,17564,2974
48917,24753,6052,9963
48918,24754,9513,5730
48919,24755,15618,5438
48920,24755,15618,3588
48921,24755,15618,4933
48922,24757,3136,2976
48923,24757,3136,2977
48924,24758,6055,2978
48925,24759,6056,9883
48926,24760,19972,9553
48927,24761,6057,6783
48928,24762,6058,10005
48929,24762,6058,2716
48930,24762,6058,2948
48931,24763,6059,10126
48932,24764,6060,2979
48933,24765,2788,3689
48934,24766,6066,2981
48935,24767,5077,10074
48936,24768,3555,2982
48937,24768,3555,2983
48938,24769,1537,8751
48939,24770,16285,7110
48940,24771,6071,2963
48941,24772,5030,10231
48942,24773,11333,8456
48943,24773,11333,7972
48944,24773,11333,9648
48945,24774,6072,2984
48946,24774,6072,6756
48947,24774,6072,4060
48948,24774,6072,8676
48949,24775,19578,6333
48950,24775,19578,5210
48951,24777,6081,5117
48952,24778,17447,9623
48953,24778,17447,6645
48954,24778,17447,4843
48955,24778,17447,5624
48956,24779,6086,8165
48957,24780,3924,5927
48958,24780,3924,8163
48959,24780,3924,9979
48960,24780,3924,4509
48961,24780,3924,10094
48962,24781,4175,10005
48963,24781,4175,9117
48964,24781,4175,4675
48965,24783,6090,2986
48966,24784,12831,4952
48967,24784,12831,4067
48968,24784,12831,5666
48969,24784,12831,9058
48970,24785,6089,7237
48971,24786,6090,2987
48972,24787,6092,5373
48973,24787,6092,2974
48974,24789,6093,5373
48975,24790,3638,9974
48976,24790,3638,2989
48977,24793,6099,3114
48978,24794,6100,4067
48979,24794,6100,3549
48980,24794,6100,9058
48981,24794,6100,2990
48982,24794,6100,9102
48983,24795,5877,3942
48984,24796,19862,10155
48985,24797,6105,2991
48986,24799,21578,6076
48987,24800,12717,4583
48988,24800,12717,10102
48989,24800,12717,6433
48990,24800,12717,5875
48991,24801,6103,2906
48992,24801,6103,5007
48993,24802,6109,2992
48994,24802,6109,6021
48995,24803,6110,9589
48996,24804,6111,2993
48997,24804,6111,2767
48998,24806,6108,3474
48999,24807,1020,2721
49000,24808,14845,7446
49001,24809,18255,9272
49002,24809,18255,5625
49003,24809,18255,10283
49004,24810,15924,2995
49005,24811,5987,5479
49006,24811,5987,9061
49007,24812,2132,4799
49008,24813,17758,5582
49009,24813,17758,5442
49010,24813,17758,5559
49011,24814,6113,5763
49012,24814,6113,8950
49013,24815,6115,2997
49014,24820,5195,8025
49015,24821,19440,2999
49016,24821,19440,7753
49017,24822,479,7326
49018,24822,479,6228
49019,24822,479,3956
49020,24822,479,7915
49021,24822,479,9281
49022,24822,479,9229
49023,24822,479,4906
49024,24822,479,3918
49025,24822,479,8710
49026,24823,1280,6009
49027,24823,1280,3000
49028,24824,17741,10094
49029,24824,17741,4567
49030,24824,17741,3089
49031,24824,17741,8528
49032,24825,14064,9623
49033,24825,14064,7976
49034,24825,14064,5479
49035,24826,19701,7868
49036,24826,19701,7523
49037,24826,19701,9692
49038,24827,5691,2948
49039,24827,5691,3299
49040,24828,6128,3001
49041,24831,6130,6958
49042,24831,6130,4636
49043,24831,6130,2638
49044,24832,6131,6798
49045,24832,6131,8128
49046,24835,1169,3002
49047,24836,6119,9070
49048,24837,6137,7949
49049,24838,18904,6964
49050,24839,14384,3003
49051,24839,14384,3005
49052,24839,14384,3006
49053,24839,14384,6266
49054,24840,2112,9046
49055,24840,2112,7956
49056,24840,2112,7924
49057,24840,2112,3007
49058,24840,2112,10106
49059,24840,2112,10302
49060,24840,2112,3287
49061,24841,5412,5057
49062,24841,5412,9336
49063,24842,6139,5875
49064,24842,6139,10144
49065,24842,6139,8066
49066,24842,6139,10044
49067,24843,3500,3395
49068,24843,3500,10106
49069,24843,3500,9706
49070,24843,3500,2820
49071,24843,3500,10216
49072,24844,13587,4769
49073,24844,13587,5508
49074,24844,13587,5773
49075,24844,13587,3008
49076,24845,6140,2950
49077,24846,1455,10094
49078,24846,1455,10005
49079,24846,1455,8066
49080,24848,6142,9082
49081,24849,1489,8713
49082,24849,1489,6673
49083,24850,6143,8650
49084,24851,5518,5148
49085,24851,5518,3010
49086,24852,6134,5875
49087,24852,6134,5927
49088,24852,6134,7447
49089,24852,6134,2633
49090,24853,271,7320
49091,24854,1842,3603
49092,24855,6145,7266
49093,24859,6149,5907
49094,24860,6150,8947
49095,24861,6151,7036
49096,24861,6151,6493
49097,24863,5270,5117
49098,24864,5270,8713
49099,24864,5270,5117
49100,24865,6155,8538
49101,24866,6158,9235
49102,24867,6159,6735
49103,24868,16840,4752
49104,24868,16840,6156
49105,24868,16840,4780
49106,24870,21509,9800
49107,24874,18588,8713
49108,24874,18588,7459
49109,24874,18588,7403
49110,24874,18588,9698
49111,24875,18588,7403
49112,24876,3922,6228
49113,24877,2197,7803
49114,24877,2197,10285
49115,24878,5382,4067
49116,24878,5382,4599
49117,24879,6169,3015
49118,24880,598,4644
49119,24881,6172,7163
49120,24881,6172,5379
49121,24882,6173,5508
49122,24882,6173,5694
49123,24882,6173,5752
49124,24884,16890,7545
49125,24884,16890,9520
49126,24884,16890,5283
49127,24884,16890,4712
49128,24884,16890,4776
49129,24884,16890,8021
49130,24885,4454,4751
49131,24887,6175,8715
49132,24887,6175,9834
49133,24887,6175,9843
49134,24888,6175,8715
49135,24889,18660,10049
49136,24890,6168,5763
49137,24890,6168,3290
49138,24892,5223,5312
49139,24893,5423,9178
49140,24893,5423,8163
49141,24894,5952,8163
49142,24895,6146,3017
49143,24896,14673,9055
49144,24896,14673,9631
49145,24896,14673,6645
49146,24897,13024,2906
49147,24897,13024,3018
49148,24898,1891,8855
49149,24898,1891,5763
49150,24898,1891,3165
49151,24900,12159,2838
49152,24900,12159,7976
49153,24900,12159,2967
49154,24901,20935,3019
49155,24902,1453,9058
49156,24902,1453,9737
49157,24902,1453,7379
49158,24902,1453,7379
49159,24904,18028,7379
49160,24904,18028,8808
49161,24904,18028,4697
49162,24906,18973,4531
49163,24906,18973,4753
49164,24906,18973,6444
49165,24906,18973,8008
49166,24906,18973,6361
49167,24906,18973,5667
49168,24906,18973,8348
49169,24906,18973,3020
49170,24908,6178,8157
49171,24908,6178,6390
49172,24908,6178,3603
49173,24908,6178,9692
49174,24909,2093,4611
49175,24909,2093,8225
49176,24910,1925,5144
49177,24911,6182,7566
49178,24912,6183,2816
49179,24913,4189,5875
49180,24913,4189,5666
49181,24913,4189,9682
49182,24914,6184,2783
49183,24915,20261,6333
49184,24916,3566,3021
49185,24917,6185,10118
49186,24917,6185,3232
49187,24917,6185,5524
49188,24917,6185,9296
49189,24917,6185,6138
49190,24917,6185,2818
49191,24918,20424,3022
49192,24922,1480,2709
49193,24923,16004,3506
49194,24923,16004,3822
49195,24924,16024,2858
49196,24925,19655,8274
49197,24925,19655,6895
49198,24925,19655,9623
49199,24926,909,9178
49200,24926,909,9296
49201,24926,909,8163
49202,24927,11734,4675
49203,24927,11734,6718
49204,24927,11734,3309
49205,24927,11734,10219
49206,24928,5590,3506
49207,24928,5590,5666
49208,24928,5590,9336
49209,24928,5590,7244
49210,24928,5590,5144
49211,24929,95,6145
49212,24929,95,7124
49213,24929,95,6372
49214,24929,95,8161
49215,24929,95,9840
49216,24930,6189,5666
49217,24930,6189,8614
49218,24931,16922,5567
49219,24931,16922,5875
49220,24931,16922,9058
49221,24931,16922,5242
49222,24933,6179,9283
49223,24933,6179,8163
49224,24933,6179,8997
49225,24933,6179,8998
49226,24934,5237,6717
49227,24934,5237,3232
49228,24934,5237,9198
49229,24935,6191,3633
49230,24936,5765,3114
49231,24938,6084,10027
49232,24938,6084,3025
49233,24939,14653,3026
49234,24939,14653,7491
49235,24940,6195,3029
49236,24941,21215,10216
49237,24942,2772,10216
49238,24942,2772,5095
49239,24942,2772,5875
49240,24943,6136,7137
49241,24944,5244,10005
49242,24946,2403,4359
49243,24946,2403,9623
49244,24946,2403,10005
49245,24947,1872,10094
49246,24947,1872,9046
49247,24947,1872,4919
49248,24947,1872,6426
49249,24948,4736,7686
49250,24949,19617,5135
49251,24949,19617,5907
49252,24949,19617,6388
49253,24949,19617,5590
49254,24949,19617,5084
49255,24949,19617,5716
49256,24949,19617,5276
49257,24949,19617,3245
49258,24950,6198,4769
49259,24950,6198,6915
49260,24950,6198,2633
49261,24950,6198,2795
49262,24950,6198,10216
49263,24950,6198,9853
49264,24951,13183,5089
49265,24951,13183,5325
49266,24951,13183,7514
49267,24951,13183,6909
49268,24951,13183,8992
49269,24951,13183,4030
49270,24951,13183,5020
49271,24951,13183,5066
49272,24952,4001,10107
49273,24954,1092,7110
49274,24955,1092,7034
49275,24957,6199,5878
49276,24957,6199,6659
49277,24959,20000,5907
49278,24959,20000,5057
49279,24959,20000,2686
49280,24959,20000,6470
49281,24960,6201,6108
49282,24961,8604,9290
49283,24961,8604,6895
49284,24961,8604,6717
49285,24961,8604,7909
49286,24961,8604,4629
49287,24961,8604,8163
49288,24961,8604,9912
49289,24962,6202,3032
49290,24963,6203,3033
49291,24963,6203,3034
49292,24964,6204,6947
49293,24965,17156,6228
49294,24965,17156,3840
49295,24969,7111,8485
49296,24969,7111,9629
49297,24970,6206,9623
49298,24970,6206,5907
49299,24971,10749,3035
49300,24971,10749,3036
49301,24972,6207,3037
49302,24973,6209,8513
49303,24974,6210,8128
49304,24975,6211,3038
49305,24976,5441,9800
49306,24977,5448,9939
49307,24978,6215,3474
49308,24978,6215,9660
49309,24979,6216,8947
49310,24982,6221,8163
49311,24983,6222,9235
49312,24985,6224,9805
49313,24986,6225,9091
49314,24988,9354,9703
49315,24988,9354,5614
49316,24988,9354,7587
49317,24988,9354,5907
49318,24988,9354,5020
49319,24988,9354,3040
49320,24989,4117,8161
49321,24989,4117,9299
49322,24989,4117,3043
49323,24991,4825,6947
49324,24991,4825,2974
49325,24991,4825,5995
49326,24992,16463,3044
49327,24992,16463,8892
49328,24994,8767,5180
49329,24995,20793,9786
49330,24995,20793,2633
49331,24995,20793,4659
49332,24995,20793,8209
49333,24995,20793,5965
49334,24996,15870,7822
49335,24996,15870,8738
49336,24996,15870,8367
49337,24997,4601,9336
49338,24997,4601,5057
49339,24998,13846,4990
49340,24998,13846,6964
49341,24999,2210,2744
49342,24999,2210,4783
49343,25000,6236,7813
49344,25001,1680,9633
49345,25002,6237,9265
49346,25002,6237,5137
49347,25002,6237,7395
49348,25002,6237,7697
49349,25003,6238,9001
49350,25004,6239,8274
49351,25004,6239,7290
49352,25004,6239,3918
49353,25005,14897,9780
49354,25006,6240,3045
49355,25007,5829,3046
49356,25009,6241,10133
49357,25010,6242,6129
49358,25011,6239,7290
49359,25011,6239,3918
49360,25012,6243,6304
49361,25013,36,6504
49362,25013,36,7105
49363,25013,36,5927
49364,25015,6247,5392
49365,25016,18481,5057
49366,25016,18481,4697
49367,25016,18481,3532
49368,25017,20814,9089
49369,25017,20814,8855
49370,25018,21319,7956
49371,25018,21319,9256
49372,25019,15000,6333
49373,25019,15000,4660
49374,25019,15000,3299
49375,25020,4451,9579
49376,25021,18115,3823
49377,25021,18115,9786
49378,25021,18115,10005
49379,25021,18115,8635
49380,25022,10858,4067
49381,25023,15892,9918
49382,25024,3139,3047
49383,25025,6248,10055
49384,25025,6248,7607
49385,25026,6249,4752
49386,25026,6249,6950
49387,25027,888,7598
49388,25027,888,4997
49389,25028,6250,6717
49390,25028,6250,4849
49391,25029,6251,6411
49392,25029,6251,3049
49393,25030,9879,2967
49394,25031,6253,3050
49395,25032,6219,3051
49396,25033,3201,6763
49397,25034,15575,4630
49398,25038,14668,5084
49399,25038,14668,5042
49400,25038,14668,3800
49401,25039,19258,4569
49402,25039,19258,6022
49403,25039,19258,3474
49404,25040,18307,8707
49405,25040,18307,6717
49406,25040,18307,9487
49407,25040,18307,6645
49408,25040,18307,6490
49409,25041,18486,7446
49410,25041,18486,5290
49411,25041,18486,6641
49412,25041,18486,4932
49413,25041,18486,8640
49414,25041,18486,8639
49415,25042,17277,9977
49416,25043,19808,7758
49417,25043,19808,5764
49418,25043,19808,10058
49419,25044,17547,3646
49420,25044,17547,9228
49421,25046,6262,9442
49422,25047,13297,4868
49423,25047,13297,8176
49424,25047,13297,6570
49425,25047,13297,10005
49426,25047,13297,9224
49427,25047,13297,6915
49428,25048,6263,9883
49429,25049,6264,3052
49430,25050,6265,10086
49431,25051,6266,8925
49432,25052,6267,3322
49433,25054,1106,5927
49434,25055,6276,2816
49435,25056,1905,9862
49436,25057,6278,9240
49437,25062,6274,3056
49438,25065,6286,5927
49439,25066,6288,8635
49440,25066,6288,3687
49441,25067,6291,5927
49442,25068,6292,5927
49443,25069,4707,5927
49444,25071,6294,5927
49445,25072,18966,5273
49446,25072,18966,6915
49447,25072,18966,8260
49448,25073,18966,5273
49449,25073,18966,9281
49450,25073,18966,9338
49451,25074,6284,9682
49452,25074,6284,6398
49453,25074,6284,4170
49454,25075,1402,4990
49455,25075,1402,9867
49456,25076,2756,4961
49457,25076,2756,2737
49458,25077,6298,8892
49459,25078,6299,9682
49460,25079,19677,9278
49461,25080,6190,5875
49462,25081,6300,5927
49463,25082,6301,5927
49464,25083,3935,10059
49465,25083,3935,4088
49466,25084,6302,8836
49467,25085,6303,3057
49468,25086,6303,3058
49469,25087,6303,3059
49470,25088,20956,5927
49471,25090,18513,5927
49472,25090,18513,5875
49473,25090,18513,2744
49474,25090,18513,9153
49475,25090,18513,6138
49476,25092,2260,2650
49477,25092,2260,9178
49478,25097,6310,5057
49479,25097,6310,5875
49480,25097,6310,5763
49481,25098,6311,3062
49482,25098,6311,3063
49483,25098,6311,3064
49484,25100,6313,5927
49485,25101,20385,5927
49486,25103,6314,8228
49487,25103,6314,5927
49488,25104,12878,5927
49489,25105,19175,5927
49490,25106,2259,5875
49491,25106,2259,2633
49492,25106,2259,7197
49493,25106,2259,5927
49494,25107,6316,5927
49495,25108,21418,5927
49496,25109,6317,5927
49497,25110,1603,8163
49498,25110,1603,5927
49499,25111,200,5927
49500,25111,200,6915
49501,25114,6320,9732
49502,25115,691,5927
49503,25116,3145,3290
49504,25116,3145,2820
49505,25117,6323,6950
49506,25117,6323,5666
49507,25117,6323,6433
49508,25117,6323,5927
49509,25120,6244,6132
49510,25121,6289,6132
49511,25122,6287,6132
49512,25123,6290,6132
49513,25124,21257,9360
49514,25129,6323,5927
49515,25129,6323,6433
49516,25130,6328,4135
49517,25131,1089,9272
49518,25131,1089,9593
49519,25131,1089,4618
49520,25131,1089,3066
49521,25132,122,5927
49522,25133,8452,5927
49523,25134,15860,5927
49524,25134,15860,6433
49525,25135,1871,5927
49526,25136,10693,5927
49527,25137,6256,5927
49528,25138,16207,5927
49529,25138,16207,10043
49530,25139,15301,5927
49531,25140,20402,9102
49532,25140,20402,4676
49533,25141,2783,5927
49534,25141,2783,5666
49535,25141,2783,8855
49536,25144,1410,5927
49537,25145,19566,4675
49538,25145,19566,5875
49539,25145,19566,5927
49540,25146,19762,5927
49541,25147,19229,5927
49542,25147,19229,6433
49543,25148,5117,5666
49544,25148,5117,5875
49545,25148,5117,7105
49546,25148,5117,5927
49547,25148,5117,8528
49548,25148,5117,8242
49549,25149,19924,5927
49550,25150,4522,5927
49551,25151,5458,5927
49552,25152,2789,3069
49553,25157,13941,5631
49554,25157,13941,5763
49555,25157,13941,5411
49556,25159,5192,9028
49557,25159,5192,5907
49558,25159,5192,5057
49559,25159,5192,7915
49560,25159,5192,3299
49561,25159,5192,3386
49562,25159,5192,3338
49563,25161,19019,5927
49564,25161,19019,7105
49565,25162,189,5927
49566,25163,813,5927
49567,25163,813,9046
49568,25163,813,7105
49569,25163,813,9336
